,index,State,Area,Year,UnemploymentRate,Change,Region,LHS,HS,SC,BD,Pop_Est,Int_Mig_Rate,Dom_Mig_Rate,MedianIncome
294,294,AL,Elmore County,2015,5.0,-0.7,South,13.2,35.4,29.1,22.2,80912.0,0.7,1.8,
295,295,AL,Elmore County,2016,4.8,-0.2,South,13.2,35.4,29.1,22.2,81240.0,0.5,2.1,
296,296,AL,Elmore County,2017,3.6,-1.2,South,,,,,81677.0,0.4,3.9,
297,297,AL,Escambia County,2007,5.3,,South,,,,,,,,
298,298,AL,Escambia County,2008,7.6,2.3,South,,,,,,,,
299,299,AL,Escambia County,2009,13.5,5.9,South,,,,,,,,
300,300,AL,Escambia County,2010,11.8,-1.7,South,,,,,,,,
301,301,AL,Escambia County,2011,10.8,-1.0,South,,,,,38202.0,0.1,-5.0,
302,302,AL,Escambia County,2012,9.2,-1.6,South,19.5,43.4,25.4,11.6,38028.0,0.0,-3.6,
303,303,AL,Escambia County,2013,8.6,-0.6,South,19.5,43.4,25.4,11.6,37773.0,0.1,-6.7,
304,304,AL,Escambia County,2014,8.0,-0.6,South,19.5,43.4,25.4,11.6,37740.0,-0.1,-0.1,
305,305,AL,Escambia County,2015,7.0,-1.0,South,19.5,43.4,25.4,11.6,37667.0,-0.1,0.2,
306,306,AL,Escambia County,2016,6.7,-0.3,South,19.5,43.4,25.4,11.6,37476.0,-0.1,-3.4,
307,307,AL,Escambia County,2017,5.0,-1.7,South,,,,,37447.0,0.0,1.2,
308,308,AL,Etowah County,2007,4.5,,South,,,,,,,,
309,309,AL,Etowah County,2008,6.0,1.5,South,,,,,,,,
310,310,AL,Etowah County,2009,11.5,5.5,South,,,,,,,,
311,311,AL,Etowah County,2010,10.9,-0.6,South,,,,,,,,
312,312,AL,Etowah County,2011,10.0,-0.9,South,,,,,104354.0,0.3,-0.2,
313,313,AL,Etowah County,2012,8.2,-1.8,South,17.5,32.5,33.4,16.5,104257.0,0.1,1.6,
314,314,AL,Etowah County,2013,7.6,-0.6,South,17.5,32.5,33.4,16.5,103865.0,-0.1,-1.6,
315,315,AL,Etowah County,2014,7.0,-0.6,South,17.5,32.5,33.4,16.5,103374.0,0.0,-2.9,
316,316,AL,Etowah County,2015,6.0,-1.0,South,17.5,32.5,33.4,16.5,102942.0,0.0,-2.0,
317,317,AL,Etowah County,2016,5.9,-0.1,South,17.5,32.5,33.4,16.5,102726.0,0.1,0.0,
318,318,AL,Etowah County,2017,4.6,-1.3,South,,,,,102755.0,0.1,2.7,
319,319,AL,Fayette County,2007,4.7,,South,,,,,,,,
320,320,AL,Fayette County,2008,7.2,2.5,South,,,,,,,,
321,321,AL,Fayette County,2009,14.0,6.8,South,,,,,,,,
322,322,AL,Fayette County,2010,13.0,-1.0,South,,,,,,,,
323,323,AL,Fayette County,2011,11.1,-1.9,South,,,,,17050.0,-0.4,-6.0,
324,324,AL,Fayette County,2012,8.6,-2.5,South,20.8,39.0,26.0,14.1,16944.0,-0.2,-0.6,
325,325,AL,Fayette County,2013,8.3,-0.3,South,20.8,39.0,26.0,14.1,16823.0,0.0,-4.1,
326,326,AL,Fayette County,2014,7.8,-0.5,South,20.8,39.0,26.0,14.1,16768.0,0.0,-1.0,
327,327,AL,Fayette County,2015,7.0,-0.8,South,20.8,39.0,26.0,14.1,16688.0,0.0,-2.3,
328,328,AL,Fayette County,2016,6.7,-0.3,South,20.8,39.0,26.0,14.1,16538.0,0.0,-5.3,
329,329,AL,Fayette County,2017,4.7,-2.0,South,,,,,16468.0,0.0,-0.3,
330,330,AL,Franklin County,2007,4.6,,South,,,,,,,,
331,331,AL,Franklin County,2008,7.4,2.8,South,,,,,,,,
332,332,AL,Franklin County,2009,13.4,6.0,South,,,,,,,,
333,333,AL,Franklin County,2010,10.7,-2.7,South,,,,,,,,
334,334,AL,Franklin County,2011,9.6,-1.1,South,,,,,31767.0,1.8,-1.1,
335,335,AL,Franklin County,2012,8.4,-1.2,South,24.3,36.7,26.6,12.4,31658.0,1.9,-6.1,
336,336,AL,Franklin County,2013,8.0,-0.4,South,24.3,36.7,26.6,12.4,31504.0,2.9,-8.5,
337,337,AL,Franklin County,2014,7.7,-0.3,South,24.3,36.7,26.6,12.4,31494.0,1.1,-1.5,
338,338,AL,Franklin County,2015,6.0,-1.7,South,24.3,36.7,26.6,12.4,31467.0,1.6,-3.3,
339,339,AL,Franklin County,2016,5.9,-0.1,South,24.3,36.7,26.6,12.4,31577.0,1.7,0.5,
340,340,AL,Franklin County,2017,4.2,-1.7,South,,,,,31495.0,1.7,-6.1,
341,341,AL,Geneva County,2007,3.5,,South,,,,,,,,
342,342,AL,Geneva County,2008,5.5,2.0,South,,,,,,,,
343,343,AL,Geneva County,2009,10.8,5.3,South,,,,,,,,
344,344,AL,Geneva County,2010,10.4,-0.4,South,,,,,,,,
345,345,AL,Geneva County,2011,9.2,-1.2,South,,,,,26760.0,-0.4,0.1,
346,346,AL,Geneva County,2012,7.6,-1.6,South,22.3,36.0,30.1,11.7,26928.0,-0.4,8.3,
347,347,AL,Geneva County,2013,7.0,-0.6,South,22.3,36.0,30.1,11.7,26684.0,-0.3,-7.6,
348,348,AL,Geneva County,2014,6.7,-0.3,South,22.3,36.0,30.1,11.7,26598.0,-0.2,-1.1,
349,349,AL,Geneva County,2015,6.0,-0.7,South,22.3,36.0,30.1,11.7,26639.0,-0.2,3.9,
350,350,AL,Geneva County,2016,5.8,-0.2,South,22.3,36.0,30.1,11.7,26516.0,-0.2,-1.6,
351,351,AL,Geneva County,2017,4.3,-1.5,South,,,,,26421.0,-0.2,-0.3,
352,352,AL,Greene County,2007,6.4,,South,,,,,,,,
353,353,AL,Greene County,2008,8.5,2.1,South,,,,,,,,
354,354,AL,Greene County,2009,15.3,6.8,South,,,,,,,,
355,355,AL,Greene County,2010,17.3,2.0,South,,,,,,,,
356,356,AL,Greene County,2011,17.3,0.0,South,,,,,8907.0,0.0,-9.9,
357,357,AL,Greene County,2012,13.6,-3.7,South,23.1,41.0,26.0,10.0,8852.0,0.0,-6.5,
358,358,AL,Greene County,2013,12.8,-0.8,South,23.1,41.0,26.0,10.0,8752.0,-0.1,-8.0,
359,359,AL,Greene County,2014,12.5,-0.3,South,23.1,41.0,26.0,10.0,8587.0,-0.1,-20.1,
360,360,AL,Greene County,2015,11.0,-1.5,South,23.1,41.0,26.0,10.0,8510.0,-0.1,-7.3,
361,361,AL,Greene County,2016,10.0,-1.0,South,23.1,41.0,26.0,10.0,8488.0,-0.1,-1.8,
362,362,AL,Greene County,2017,7.7,-2.3,South,,,,,8330.0,-0.1,-18.8,
363,363,AL,Hale County,2007,5.4,,South,,,,,,,,
364,364,AL,Hale County,2008,7.4,2.0,South,,,,,,,,
365,365,AL,Hale County,2009,14.3,6.9,South,,,,,,,,
366,366,AL,Hale County,2010,15.1,0.8,South,,,,,,,,
367,367,AL,Hale County,2011,13.8,-1.3,South,,,,,15358.0,0.5,-25.0,
368,368,AL,Hale County,2012,11.5,-2.3,South,18.6,42.8,24.6,14.0,15360.0,-0.1,-2.7,
369,369,AL,Hale County,2013,11.6,0.1,South,18.6,42.8,24.6,14.0,15248.0,0.0,-9.0,
370,370,AL,Hale County,2014,9.9,-1.7,South,18.6,42.8,24.6,14.0,15048.0,-0.1,-13.7,
371,371,AL,Hale County,2015,8.0,-1.9,South,18.6,42.8,24.6,14.0,15018.0,-0.1,-4.1,
372,372,AL,Hale County,2016,7.7,-0.3,South,18.6,42.8,24.6,14.0,14847.0,-0.1,-12.7,
373,373,AL,Hale County,2017,5.9,-1.8,South,,,,,14812.0,-0.1,-1.6,
374,374,AL,Henry County,2007,5.4,,South,,,,,,,,
375,375,AL,Henry County,2008,7.7,2.3,South,,,,,,,,
376,376,AL,Henry County,2009,11.2,3.5,South,,,,,,,,
377,377,AL,Henry County,2010,10.9,-0.3,South,,,,,,,,
378,378,AL,Henry County,2011,9.7,-1.2,South,,,,,17376.0,1.0,6.0,
379,379,AL,Henry County,2012,8.3,-1.4,South,19.3,36.1,28.4,16.1,17157.0,0.1,-10.0,
380,380,AL,Henry County,2013,7.7,-0.6,South,19.3,36.1,28.4,16.1,17130.0,0.3,0.6,
381,381,AL,Henry County,2014,7.5,-0.2,South,19.3,36.1,28.4,16.1,17080.0,0.1,-1.8,
382,382,AL,Henry County,2015,7.0,-0.5,South,19.3,36.1,28.4,16.1,17102.0,0.2,4.2,
383,383,AL,Henry County,2016,6.5,-0.5,South,19.3,36.1,28.4,16.1,17092.0,0.2,1.3,
384,384,AL,Henry County,2017,4.9,-1.6,South,,,,,17147.0,0.2,4.6,
385,385,AL,Houston County,2007,3.3,,South,,,,,,,,
386,386,AL,Houston County,2008,4.9,1.6,South,,,,,,,,
387,387,AL,Houston County,2009,9.3,4.4,South,,,,,,,,
388,388,AL,Houston County,2010,9.1,-0.2,South,,,,,,,,
389,389,AL,Houston County,2011,8.6,-0.5,South,,,,,102468.0,0.2,2.4,
390,390,AL,Houston County,2012,7.5,-1.1,South,15.1,32.1,31.8,21.0,103362.0,0.4,5.1,
391,391,AL,Houston County,2013,6.9,-0.6,South,15.1,32.1,31.8,21.0,103625.0,0.2,1.0,
392,392,AL,Houston County,2014,6.8,-0.1,South,15.1,32.1,31.8,21.0,104148.0,0.3,2.7,
393,393,AL,Houston County,2015,6.0,-0.8,South,15.1,32.1,31.8,21.0,104249.0,0.3,-0.9,
394,394,AL,Houston County,2016,5.8,-0.2,South,15.1,32.1,31.8,21.0,104173.0,0.3,-3.0,
395,395,AL,Houston County,2017,4.3,-1.5,South,,,,,104346.0,0.3,-0.2,
396,396,AL,Jackson County,2007,4.5,,South,,,,,,,,
397,397,AL,Jackson County,2008,6.2,1.7,South,,,,,,,,
398,398,AL,Jackson County,2009,12.8,6.6,South,,,,,,,,
399,399,AL,Jackson County,2010,11.8,-1.0,South,,,,,,,,
400,400,AL,Jackson County,2011,10.3,-1.5,South,,,,,53212.0,0.7,1.4,
401,401,AL,Jackson County,2012,8.6,-1.7,South,20.5,41.1,25.8,12.6,53054.0,0.8,-1.9,
402,402,AL,Jackson County,2013,7.9,-0.7,South,20.5,41.1,25.8,12.6,52923.0,0.8,-0.5,
403,403,AL,Jackson County,2014,7.3,-0.6,South,20.5,41.1,25.8,12.6,52541.0,0.5,-5.9,
404,404,AL,Jackson County,2015,7.0,-0.3,South,20.5,41.1,25.8,12.6,52207.0,0.5,-3.1,
405,405,AL,Jackson County,2016,6.3,-0.7,South,20.5,41.1,25.8,12.6,52049.0,0.5,-0.3,
406,406,AL,Jackson County,2017,4.8,-1.5,South,,,,,51909.0,0.5,-0.6,
407,407,AL,Jefferson County,2007,3.9,,South,,,,,,,,
408,408,AL,Jefferson County,2008,5.4,1.5,South,,,,,,,,
409,409,AL,Jefferson County,2009,10.8,5.4,South,,,,,,,,
410,410,AL,Jefferson County,2010,10.3,-0.5,South,,,,,,,,
411,411,AL,Jefferson County,2011,9.3,-1.0,South,,,,,657789.0,1.1,-4.4,
412,412,AL,Jefferson County,2012,7.4,-1.9,South,11.0,26.5,31.1,31.4,657668.0,0.9,-4.4,
413,413,AL,Jefferson County,2013,6.7,-0.7,South,11.0,26.5,31.1,31.4,658727.0,0.9,-1.8,
414,414,AL,Jefferson County,2014,6.3,-0.4,South,11.0,26.5,31.1,31.4,659544.0,1.0,-2.3,
415,415,AL,Jefferson County,2015,6.0,-0.3,South,11.0,26.5,31.1,31.4,660087.0,1.1,-2.9,
416,416,AL,Jefferson County,2016,5.7,-0.3,South,11.0,26.5,31.1,31.4,659747.0,1.1,-4.0,
417,417,AL,Jefferson County,2017,4.2,-1.5,South,,,,,659197.0,1.1,-3.9,
418,418,AL,Lamar County,2007,6.3,,South,,,,,,,,
419,419,AL,Lamar County,2008,8.0,1.7,South,,,,,,,,
420,420,AL,Lamar County,2009,16.0,8.0,South,,,,,,,,
421,421,AL,Lamar County,2010,13.2,-2.8,South,,,,,,,,
422,422,AL,Lamar County,2011,9.7,-3.5,South,,,,,14287.0,0.1,-10.6,
423,423,AL,Lamar County,2012,7.5,-2.2,South,22.6,35.4,29.0,13.1,14245.0,0.1,-0.6,
424,424,AL,Lamar County,2013,7.0,-0.5,South,22.6,35.4,29.0,13.1,14210.0,0.2,1.3,
425,425,AL,Lamar County,2014,7.0,0.0,South,22.6,35.4,29.0,13.1,14070.0,0.2,-5.7,
426,426,AL,Lamar County,2015,6.0,-1.0,South,22.6,35.4,29.0,13.1,13931.0,0.2,-8.4,
427,427,AL,Lamar County,2016,5.6,-0.4,South,22.6,35.4,29.0,13.1,13949.0,0.2,4.7,
428,428,AL,Lamar County,2017,4.2,-1.4,South,,,,,13946.0,0.2,2.1,
429,429,AL,Lauderdale County,2007,4.3,,South,,,,,,,,
430,430,AL,Lauderdale County,2008,5.7,1.4,South,,,,,,,,
431,431,AL,Lauderdale County,2009,10.7,5.0,South,,,,,,,,
432,432,AL,Lauderdale County,2010,10.1,-0.6,South,,,,,,,,
433,433,AL,Lauderdale County,2011,9.1,-1.0,South,,,,,92603.0,0.5,-0.2,
434,434,AL,Lauderdale County,2012,7.7,-1.4,South,15.1,34.6,28.6,21.7,92652.0,0.3,1.7,
435,435,AL,Lauderdale County,2013,7.1,-0.6,South,15.1,34.6,28.6,21.7,92688.0,0.1,2.4,
436,436,AL,Lauderdale County,2014,7.2,0.1,South,15.1,34.6,28.6,21.7,92983.0,0.1,4.8,
437,437,AL,Lauderdale County,2015,7.0,-0.2,South,15.1,34.6,28.6,21.7,92422.0,0.2,-4.6,
438,438,AL,Lauderdale County,2016,6.4,-0.6,South,15.1,34.6,28.6,21.7,92319.0,0.2,1.1,
439,439,AL,Lauderdale County,2017,4.6,-1.8,South,,,,,92538.0,0.2,4.5,
440,440,AL,Lawrence County,2007,4.1,,South,,,,,,,,
441,441,AL,Lawrence County,2008,6.5,2.4,South,,,,,,,,
442,442,AL,Lawrence County,2009,13.6,7.1,South,,,,,,,,
443,443,AL,Lawrence County,2010,12.6,-1.0,South,,,,,,,,
444,444,AL,Lawrence County,2011,10.9,-1.7,South,,,,,34047.0,0.0,-6.5,
445,445,AL,Lawrence County,2012,9.0,-1.9,South,22.5,39.9,27.4,10.3,33805.0,0.0,-6.9,
446,446,AL,Lawrence County,2013,8.3,-0.7,South,22.5,39.9,27.4,10.3,33575.0,-0.1,-6.2,
447,447,AL,Lawrence County,2014,8.2,-0.1,South,22.5,39.9,27.4,10.3,33448.0,-0.1,-1.9,
448,448,AL,Lawrence County,2015,8.0,-0.2,South,22.5,39.9,27.4,10.3,33137.0,-0.1,-8.0,
449,449,AL,Lawrence County,2016,6.9,-1.1,South,22.5,39.9,27.4,10.3,33232.0,-0.1,3.6,
450,450,AL,Lawrence County,2017,4.9,-2.0,South,,,,,33049.0,-0.1,-4.3,
451,451,AL,Lee County,2007,3.6,,South,,,,,,,,
452,452,AL,Lee County,2008,5.2,1.6,South,,,,,,,,
453,453,AL,Lee County,2009,9.4,4.2,South,,,,,,,,
454,454,AL,Lee County,2010,9.0,-0.4,South,,,,,,,,
455,455,AL,Lee County,2011,8.1,-0.9,South,,,,,144117.0,3.3,13.9,
456,456,AL,Lee County,2012,6.8,-1.3,South,11.3,24.5,29.8,34.4,148318.0,4.0,18.9,
457,457,AL,Lee County,2013,5.9,-0.9,South,11.3,24.5,29.8,34.4,151445.0,3.4,12.0,
458,458,AL,Lee County,2014,5.6,-0.3,South,11.3,24.5,29.8,34.4,154211.0,3.5,9.8,
459,459,AL,Lee County,2015,5.0,-0.6,South,11.3,24.5,29.8,34.4,156740.0,3.8,7.2,
460,460,AL,Lee County,2016,5.2,0.2,South,11.3,24.5,29.8,34.4,158983.0,3.6,4.7,
461,461,AL,Lee County,2017,3.9,-1.3,South,,,,,161604.0,3.4,7.3,
462,462,AL,Limestone County,2007,3.3,,South,,,,,,,,
463,463,AL,Limestone County,2008,4.7,1.4,South,,,,,,,,
464,464,AL,Limestone County,2009,9.8,5.1,South,,,,,,,,
465,465,AL,Limestone County,2010,9.6,-0.2,South,,,,,,,,
466,466,AL,Limestone County,2011,8.6,-1.0,South,,,,,85530.0,0.7,22.7,
467,467,AL,Limestone County,2012,6.9,-1.7,South,16.8,32.0,27.9,23.3,87322.0,0.9,16.3,
468,468,AL,Limestone County,2013,6.3,-0.6,South,16.8,32.0,27.9,23.3,88902.0,0.6,13.6,
469,469,AL,Limestone County,2014,6.1,-0.2,South,16.8,32.0,27.9,23.3,90616.0,0.8,15.0,
470,470,AL,Limestone County,2015,6.0,-0.1,South,16.8,32.0,27.9,23.3,91633.0,0.9,7.2,
471,471,AL,Limestone County,2016,5.3,-0.7,South,16.8,32.0,27.9,23.3,92920.0,1.0,10.2,
472,472,AL,Limestone County,2017,4.0,-1.3,South,,,,,94402.0,1.0,12.2,
473,473,AL,Lowndes County,2007,7.5,,South,,,,,,,,
474,474,AL,Lowndes County,2008,10.9,3.4,South,,,,,,,,
475,475,AL,Lowndes County,2009,19.3,8.4,South,,,,,,,,
476,476,AL,Lowndes County,2010,18.5,-0.8,South,,,,,,,,
477,477,AL,Lowndes County,2011,17.7,-0.8,South,,,,,11130.0,0.0,-13.1,
478,478,AL,Lowndes County,2012,15.4,-2.3,South,25.2,37.7,24.9,12.3,10846.0,-0.1,-29.5,
479,479,AL,Lowndes County,2013,14.1,-1.3,South,25.2,37.7,24.9,12.3,10658.0,0.0,-17.8,
480,480,AL,Lowndes County,2014,12.8,-1.3,South,25.2,37.7,24.9,12.3,10489.0,-0.1,-16.9,
481,481,AL,Lowndes County,2015,12.0,-0.8,South,25.2,37.7,24.9,12.3,10345.0,-0.1,-12.2,
482,482,AL,Lowndes County,2016,10.6,-1.4,South,25.2,37.7,24.9,12.3,10241.0,-0.1,-9.3,
483,483,AL,Lowndes County,2017,8.0,-2.6,South,,,,,10076.0,-0.1,-13.5,
484,484,AL,Macon County,2007,5.4,,South,,,,,,,,
485,485,AL,Macon County,2008,7.4,2.0,South,,,,,,,,
486,486,AL,Macon County,2009,12.2,4.8,South,,,,,,,,
487,487,AL,Macon County,2010,14.8,2.6,South,,,,,,,,
488,488,AL,Macon County,2011,14.0,-0.8,South,,,,,21284.0,-0.6,-8.8,
489,489,AL,Macon County,2012,10.7,-3.3,South,19.5,31.2,29.2,20.0,20603.0,-0.1,-32.7,
490,490,AL,Macon County,2013,9.6,-1.1,South,19.5,31.2,29.2,20.0,20021.0,0.2,-27.2,
491,491,AL,Macon County,2014,9.1,-0.5,South,19.5,31.2,29.2,20.0,19640.0,0.3,-18.2,
492,492,AL,Macon County,2015,8.0,-1.1,South,19.5,31.2,29.2,20.0,19304.0,0.3,-15.0,
493,493,AL,Macon County,2016,7.6,-0.4,South,19.5,31.2,29.2,20.0,19072.0,0.4,-8.8,
494,494,AL,Macon County,2017,5.8,-1.8,South,,,,,18755.0,0.4,-13.2,
495,495,AL,Madison County,2007,3.1,,South,,,,,,,,
496,496,AL,Madison County,2008,4.2,1.1,South,,,,,,,,
497,497,AL,Madison County,2009,8.0,3.8,South,,,,,,,,
498,498,AL,Madison County,2010,8.3,0.3,South,,,,,,,,
499,499,AL,Madison County,2011,8.3,0.0,South,,,,,339519.0,1.5,4.1,
500,500,AL,Madison County,2012,6.9,-1.4,South,9.2,20.9,29.2,40.7,342554.0,1.5,3.2,
501,501,AL,Madison County,2013,6.3,-0.6,South,9.2,20.9,29.2,40.7,346373.0,1.1,6.8,
502,502,AL,Madison County,2014,6.2,-0.1,South,9.2,20.9,29.2,40.7,349596.0,1.3,3.8,
503,503,AL,Madison County,2015,6.0,-0.2,South,9.2,20.9,29.2,40.7,352740.0,1.4,4.3,
504,504,AL,Madison County,2016,5.1,-0.9,South,9.2,20.9,29.2,40.7,356312.0,1.4,5.9,
505,505,AL,Madison County,2017,3.8,-1.3,South,,,,,361046.0,1.4,9.1,
506,506,AL,Marengo County,2007,5.3,,South,,,,,,,,
507,507,AL,Marengo County,2008,7.4,2.1,South,,,,,,,,
508,508,AL,Marengo County,2009,14.2,6.8,South,,,,,,,,
509,509,AL,Marengo County,2010,13.7,-0.5,South,,,,,,,,
510,510,AL,Marengo County,2011,12.6,-1.1,South,,,,,20649.0,0.5,-14.3,
511,511,AL,Marengo County,2012,10.2,-2.4,South,16.1,40.2,28.8,14.8,20360.0,0.6,-16.3,
512,512,AL,Marengo County,2013,8.9,-1.3,South,16.1,40.2,28.8,14.8,20105.0,0.6,-11.7,
513,513,AL,Marengo County,2014,8.0,-0.9,South,16.1,40.2,28.8,14.8,19975.0,0.3,-6.9,
514,514,AL,Marengo County,2015,8.0,0.0,South,16.1,40.2,28.8,14.8,19757.0,0.4,-10.5,
515,515,AL,Marengo County,2016,7.2,-0.8,South,16.1,40.2,28.8,14.8,19505.0,0.4,-12.5,
516,516,AL,Marengo County,2017,5.7,-1.5,South,,,,,19375.0,0.4,-5.3,
517,517,AL,Marion County,2007,5.2,,South,,,,,,,,
518,518,AL,Marion County,2008,8.0,2.8,South,,,,,,,,
519,519,AL,Marion County,2009,16.6,8.6,South,,,,,,,,
520,520,AL,Marion County,2010,13.6,-3.0,South,,,,,,,,
521,521,AL,Marion County,2011,11.2,-2.4,South,,,,,30650.0,0.4,-1.2,
522,522,AL,Marion County,2012,8.9,-2.3,South,20.1,35.0,32.5,12.5,30480.0,0.3,-3.0,
523,523,AL,Marion County,2013,7.9,-1.0,South,20.1,35.0,32.5,12.5,30220.0,0.3,-5.0,
524,524,AL,Marion County,2014,7.9,0.0,South,20.1,35.0,32.5,12.5,30200.0,0.0,1.5,
525,525,AL,Marion County,2015,7.0,-0.9,South,20.1,35.0,32.5,12.5,30116.0,0.0,0.2,
526,526,AL,Marion County,2016,6.6,-0.4,South,20.1,35.0,32.5,12.5,29922.0,0.0,-2.1,
527,527,AL,Marion County,2017,4.8,-1.8,South,,,,,29833.0,0.0,0.0,
528,528,AL,Marshall County,2007,3.4,,South,,,,,,,,
529,529,AL,Marshall County,2008,4.7,1.3,South,,,,,,,,
530,530,AL,Marshall County,2009,10.2,5.5,South,,,,,,,,
531,531,AL,Marshall County,2010,9.6,-0.6,South,,,,,,,,
532,532,AL,Marshall County,2011,9.4,-0.2,South,,,,,93890.0,1.7,3.3,
533,533,AL,Marshall County,2012,7.8,-1.6,South,21.4,31.9,30.1,16.6,94217.0,1.1,0.0,
534,534,AL,Marshall County,2013,6.8,-1.0,South,21.4,31.9,30.1,16.6,94291.0,0.9,-1.1,
535,535,AL,Marshall County,2014,6.7,-0.1,South,21.4,31.9,30.1,16.6,94232.0,0.6,-3.2,
536,536,AL,Marshall County,2015,6.0,-0.7,South,21.4,31.9,30.1,16.6,94577.0,0.8,0.2,
537,537,AL,Marshall County,2016,5.3,-0.7,South,21.4,31.9,30.1,16.6,95043.0,0.8,2.2,
538,538,AL,Marshall County,2017,3.8,-1.5,South,,,,,95548.0,0.8,2.6,
539,539,AL,Mobile County,2007,4.0,,South,,,,,,,,
540,540,AL,Mobile County,2008,5.7,1.7,South,,,,,,,,
541,541,AL,Mobile County,2009,11.3,5.6,South,,,,,,,,
542,542,AL,Mobile County,2010,11.3,0.0,South,,,,,,,,
543,543,AL,Mobile County,2011,10.8,-0.5,South,,,,,413232.0,1.4,-5.2,
544,544,AL,Mobile County,2012,9.2,-1.6,South,14.2,32.6,30.7,22.5,413737.0,1.2,-3.9,
545,545,AL,Mobile County,2013,8.5,-0.7,South,14.2,32.6,30.7,22.5,413929.0,1.2,-3.1,
546,546,AL,Mobile County,2014,7.7,-0.8,South,14.2,32.6,30.7,22.5,414314.0,1.1,-3.4,
547,547,AL,Mobile County,2015,7.0,-0.7,South,14.2,32.6,30.7,22.5,414588.0,1.3,-4.2,
548,548,AL,Mobile County,2016,6.6,-0.4,South,14.2,32.6,30.7,22.5,414852.0,1.2,-3.3,
549,549,AL,Mobile County,2017,5.2,-1.4,South,,,,,413955.0,1.2,-5.7,
550,550,AL,Monroe County,2007,6.4,,South,,,,,,,,
551,551,AL,Monroe County,2008,10.2,3.8,South,,,,,,,,
552,552,AL,Monroe County,2009,19.5,9.3,South,,,,,,,,
553,553,AL,Monroe County,2010,18.1,-1.4,South,,,,,,,,
554,554,AL,Monroe County,2011,15.7,-2.4,South,,,,,22800.0,-0.1,-9.0,
555,555,AL,Monroe County,2012,12.5,-3.2,South,18.0,45.1,24.6,12.4,22587.0,-0.1,-7.5,
556,556,AL,Monroe County,2013,11.9,-0.6,South,18.0,45.1,24.6,12.4,22176.0,-0.1,-16.9,
557,557,AL,Monroe County,2014,11.1,-0.8,South,18.0,45.1,24.6,12.4,21931.0,-0.1,-10.2,
558,558,AL,Monroe County,2015,10.0,-1.1,South,18.0,45.1,24.6,12.4,21720.0,-0.1,-6.6,
559,559,AL,Monroe County,2016,9.1,-0.9,South,18.0,45.1,24.6,12.4,21572.0,-0.1,-6.2,
560,560,AL,Monroe County,2017,6.7,-2.4,South,,,,,21327.0,-0.1,-9.7,
561,561,AL,Montgomery County,2007,4.1,,South,,,,,,,,
562,562,AL,Montgomery County,2008,5.9,1.8,South,,,,,,,,
563,563,AL,Montgomery County,2009,10.5,4.6,South,,,,,,,,
564,564,AL,Montgomery County,2010,10.0,-0.5,South,,,,,,,,
565,565,AL,Montgomery County,2011,9.7,-0.3,South,,,,,229162.0,1.5,-8.5,
566,566,AL,Montgomery County,2012,8.1,-1.6,South,14.5,25.4,28.7,31.5,228702.0,2.0,-9.2,
567,567,AL,Montgomery County,2013,7.3,-0.8,South,14.5,25.4,28.7,31.5,227927.0,1.7,-9.6,
568,568,AL,Montgomery County,2014,6.9,-0.4,South,14.5,25.4,28.7,31.5,227307.0,1.6,-9.4,
569,569,AL,Montgomery County,2015,6.0,-0.9,South,14.5,25.4,28.7,31.5,227002.0,1.9,-7.6,
570,570,AL,Montgomery County,2016,5.7,-0.3,South,14.5,25.4,28.7,31.5,226716.0,1.7,-7.1,
571,571,AL,Montgomery County,2017,4.3,-1.4,South,,,,,226646.0,1.6,-5.7,
572,572,AL,Morgan County,2007,3.5,,South,,,,,,,,
573,573,AL,Morgan County,2008,5.2,1.7,South,,,,,,,,
574,574,AL,Morgan County,2009,10.8,5.6,South,,,,,,,,
575,575,AL,Morgan County,2010,10.8,0.0,South,,,,,,,,
576,576,AL,Morgan County,2011,9.4,-1.4,South,,,,,120007.0,1.1,0.1,
577,577,AL,Morgan County,2012,7.8,-1.6,South,17.5,30.1,31.0,21.4,120075.0,0.5,-1.3,
578,578,AL,Morgan County,2013,6.9,-0.9,South,17.5,30.1,31.0,21.4,119539.0,0.0,-5.8,
579,579,AL,Morgan County,2014,6.6,-0.3,South,17.5,30.1,31.0,21.4,119408.0,0.6,-3.1,
580,580,AL,Morgan County,2015,6.0,-0.6,South,17.5,30.1,31.0,21.4,119199.0,0.7,-3.3,
581,581,AL,Morgan County,2016,5.5,-0.5,South,17.5,30.1,31.0,21.4,118819.0,0.8,-4.5,
582,582,AL,Morgan County,2017,4.1,-1.4,South,,,,,118818.0,0.8,-1.8,
583,583,AL,Perry County,2007,8.4,,South,,,,,,,,
584,584,AL,Perry County,2008,11.3,2.9,South,,,,,,,,
585,585,AL,Perry County,2009,19.9,8.6,South,,,,,,,,
586,586,AL,Perry County,2010,16.8,-3.1,South,,,,,,,,
587,587,AL,Perry County,2011,16.5,-0.3,South,,,,,10472.0,0.1,-8.2,
588,588,AL,Perry County,2012,13.3,-3.2,South,23.6,39.5,22.4,14.5,10184.0,0.1,-27.0,
589,589,AL,Perry County,2013,13.5,0.2,South,23.6,39.5,22.4,14.5,10019.0,-0.2,-13.3,
590,590,AL,Perry County,2014,12.1,-1.4,South,23.6,39.5,22.4,14.5,9819.0,-0.1,-15.5,
